FREQ,Frequency,CURR_DENOM,Currency of denomination,BORROWERS_CTY,Borrowers' country,BORROWERS_SECTOR,Borrowers' sector,LENDERS_SECTOR,Lending sector,L_POS_TYPE,Position type,L_INSTR,Type of instruments,UNIT_MEASURE,Unit of measure,TITLE,UNIT_MULT,Unit Multiplier,DECIMALS,Decimals,COLLECTION,Collection Indicator,AVAILABILITY,Availability,Series,1977-Q4,1978-Q1,1978-Q2,1978-Q3,1978-Q4,1979-Q1,1979-Q2,1979-Q3,1979-Q4,1980-Q1,1980-Q2,1980-Q3,1980-Q4,1981-Q1,1981-Q2,1981-Q3,1981-Q4,1982-Q1,1982-Q2,1982-Q3,1982-Q4,1983-Q1,1983-Q2,1983-Q3,1983-Q4,1984-Q1,1984-Q2,1984-Q3,1984-Q4,1985-Q1,1985-Q2,1985-Q3,1985-Q4,1986-Q1,1986-Q2,1986-Q3,1986-Q4,1987-Q1,1987-Q2,1987-Q3,1987-Q4,1988-Q1,1988-Q2,1988-Q3,1988-Q4,1989-Q1,1989-Q2,1989-Q3,1989-Q4,1990-Q1,1990-Q2,1990-Q3,1990-Q4,1991-Q1,1991-Q2,1991-Q3,1991-Q4,1992-Q1,1992-Q2,1992-Q3,1992-Q4,1993-Q1,1993-Q2,1993-Q3,1993-Q4,1994-Q1,1994-Q2,1994-Q3,1994-Q4,1995-Q1,1995-Q2,1995-Q3,1995-Q4,1996-Q1,1996-Q2,1996-Q3,1996-Q4,1997-Q1,1997-Q2,1997-Q3,1997-Q4,1998-Q1,1998-Q2,1998-Q3,1998-Q4,1999-Q1,1999-Q2,1999-Q3,1999-Q4,2000-Q1,2000-Q2,2000-Q3,2000-Q4,2001-Q1,2001-Q2,2001-Q3,2001-Q4,2002-Q1,2002-Q2,2002-Q3,2002-Q4,2003-Q1,2003-Q2,2003-Q3,2003-Q4,2004-Q1,2004-Q2,2004-Q3,2004-Q4,2005-Q1,2005-Q2,2005-Q3,2005-Q4,2006-Q1,2006-Q2,2006-Q3,2006-Q4,2007-Q1,2007-Q2,2007-Q3,2007-Q4,2008-Q1,2008-Q2,2008-Q3,2008-Q4,2009-Q1,2009-Q2,2009-Q3,2009-Q4,2010-Q1,2010-Q2,2010-Q3,2010-Q4,2011-Q1,2011-Q2,2011-Q3,2011-Q4,2012-Q1,2012-Q2,2012-Q3,2012-Q4,2013-Q1,2013-Q2,2013-Q3,2013-Q4,2014-Q1,2014-Q2,2014-Q3,2014-Q4,2015-Q1,2015-Q2,2015-Q3,2015-Q4,2016-Q1,2016-Q2,2016-Q3,2016-Q4,2017-Q1,2017-Q2,2017-Q3,2017-Q4,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1
Q,Quarterly,USD,US dollar,4Y,Developing Asia and Pacific,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:USD:4Y:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.233,-11.227,-7.158,-4.399,-3.068,-1.723,-2.152,-0.026,-2.579,-3.053,5.227,-3.867,0.503,1.45,-0.946,10.185,16.805,20.829,15.506,14.08,7.057,7.467,13.848,12.31,13.908,15.279,13.219,14.715,10.629,12.519,10.68,14.249,26.992,30.976,27.701,8.908,-6.285,-14.799,-10.492,7.752,18.959,20.554,21.298,20.481,19.157,24.809,25.416,13.813,14.41,10.771,8.293,17.917,20.349,19.746,18.531,16.528,19.091,17.674,15.436,9.536,1.466,1.599,-1.196,-4.247,-6.146,-7.524,-5.116,-0.249,4.556,5.839,8.983,10.396,9.82,8.635,3.506,1.271,-1.881,-1.334,1.379,3.321,8.57,9.116,7.47,4.668,5.354,5.59,8.075,7.45,4.712,2.139,-3.627,-6.476,-9.907
Q,Quarterly,USD,US dollar,4Y,Developing Asia and Pacific,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),USD,US dollar,,6,Millions,0,Zero,,,,,Q:USD:4Y:N:A:I:B:USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303108.842,298918.776,294392.48,309396.953,310266.984,310222.107,304198.32,310525.103,303482.824,301963.599,321389.443,299529.868,307209.976,308552.632,320644.936,332996.541,379213.593,393990.687,391388.974,399390.623,407561.609,425499.841,454303.326,459625.012,474845.459,501642.557,518491.943,529061.112,525993.976,564679.377,574105.806,609415.104,679401.019,753028.253,746455.673,671738.927,638784.556,643024.23,670183.057,724814.143,961089.383,979463.317,1026200.057,1119418.545,1162294.467,1241936.462,1308515.034,1274144.687,1310395.576,1351546.735,1391200.545,1475895.88,1572231.868,1622004.995,1652705.088,1733106.51,1885681.841,1917838.503,1916907.342,1883585.13,1899617.362,1935501.575,1881349.028,1917643.872,1895658.386,1902259.433,1896190.337,1919320.499,1988250.408,2019653.975,2075234.051,2108093.407,2170663.599,2181156.315,2134447.811,2133089.923,2130167.901,2152413.665,2163963.32,2203929.683,2313949.848,2349878.929,2326854.522,2308516.46,2437389.104,2480789.598,2514288.086,2479508.894,2547247.485,2528906.51,2418214.281,2314212.856,2294558.214
Q,Quarterly,USD,US dollar,AR,Argentina,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:USD:AR:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.386,-0.432,4.575,3.711,5.579,16.013,13.315,16.082,9.02,-4.274,-8.022,-10.158,-9.92,-8.958,-9.147,-8.241,-8.368,-10.49,-10.078,-9.666,-7.57,-33.414,-31.197,-30.818,-30.201,1.314,1.949,5.206,5.026,9.422,16.266,13.782,15.083,9.445,3.499,-13.715,-16.758,-17.719,-25.344,-13.81,-10.795,-5.021,7.765,16.354,21.863,17.746,14.889,8.052,0.807,-3.171,-9.268,-12.494,-13.051,-9.85,-9.44,-6.345,-4.222,-1.328,-0.06,-1.181,0.398,1.774,2.513,1.946,9.222,53.89,73.259,83.013,95.368,49.287,42.386,44.575,38.432,20.825,15.756,8.935,-2.06,-4.727,-7.142,-8.023,-10.503,-9.685,-11.214,-9.497,-8.994,-12.474,-10.237,-11.78,-17.304,-12.536,-11.837,-9.689,-6.566
Q,Quarterly,USD,US dollar,AR,Argentina,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),USD,US dollar,,6,Millions,0,Zero,,,,,Q:USD:AR:N:A:I:B:USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70021.41,70756.175,73096.869,70174.343,72455.058,80451.781,81181.051,81455.511,80827.644,78804.238,76404.81,75768.19,73664.635,72587.933,70231.899,69527.581,67516.768,64989.768,63169.601,62810.569,62409.646,43271.731,43460.37,43256.535,43361.018,43652.501,44117.692,45517.867,45549.576,47765.653,51293.83,51791.023,52419.631,52276.862,53088.357,44708.765,43655.824,43033.967,39652.17,38534.435,39030.321,40989.704,42852.822,44967.873,47597.017,48267.978,49237.757,48588.465,47981.73,46671.485,44611.238,42456.84,41659.783,42073.331,40374.45,39755.228,39867.476,41479.759,40341.24,39297.937,40064.376,42232.935,41372.013,41905.855,45621.454,67794.887,74772.044,76419.185,89105.013,101180.643,106433.552,110483.167,123350.312,122251.582,123205.353,120356.931,120811.554,116474.619,114408.531,110700.611,108124.087,105194.838,101579.5,100188.681,98399.622,92072.789,91180.553,88386.343,81575.706,80731.192,80573.016,80006.712,76203.276
Q,Quarterly,USD,US dollar,BR,Brazil,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:USD:BR:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.133,-4.225,4.276,-0.975,0.283,3.066,-5.461,-7.297,-6.41,-3.159,-1.07,0.007,-1.423,2.085,5.01,9.914,9.176,3.532,-1.728,-5.776,-5.486,-3.617,-0.149,2.066,2.958,-6.165,-3.97,5.768,6.374,20.018,16.874,6.756,9.083,10.406,15.933,10.542,6.029,4.769,0.843,2.642,5.356,10.49,22.371,20.59,24.468,23.4,16.47,24.074,19.84,11.692,8.042,5.356,2.351,7.073,1.496,2.879,2.543,-0.34,5.567,3.423,4.946,6.225,0.724,-4.492,-7.032,-10.748,-10.805,-5.442,-3.932,-5.628,-3.953,-3.503,-2.832,0.058,-0.527,-2.934,-3.604,-1.805,-1.115,-1.496,3.126,2.134,-2.913,-3.764,-8.982,-6.289,1.407,4.292,7.468,4.818,2.511,2.169,-4.073
Q,Quarterly,USD,US dollar,BR,Brazil,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),USD,US dollar,,6,Millions,0,Zero,,,,,Q:USD:BR:N:A:I:B:USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88330.823,82167.92,87455.683,87022.068,89245.846,85322.905,83302.375,80664.296,83537.025,82638.449,82422.13,91709.222,93422.387,95706.261,98190.185,100608.463,102028.693,99119.785,96525.964,94813.092,96481.769,96648.405,97504.07,97831.018,100413.458,90670.022,93613.032,103524.323,106820.183,108820.023,109409.543,110518.884,116522.374,120143.779,126841.34,122670.168,124061.23,126396.57,128442.03,125918.979,130711.025,139475.129,156972.463,151887.51,162731.561,172382.098,183112.188,188434.628,194999.655,191000.018,196259.538,196961.509,198007.114,204506.166,199180.831,202501.191,202402.584,203164.065,209613.576,209309.912,212822.205,216631.741,211933.203,203834.391,201742.295,196780.7,192390.346,189530.654,190566.484,182597.962,181638.352,182821.824,185113.729,182648.331,180675.112,178201.626,179189.066,180102.804,179413.865,175535.75,184955.437,184109.825,174342.725,169079.749,168339.621,172528.883,176792.266,176333.108,189318.282,189245.893,190444.795,189315.336,182442.004
Q,Quarterly,USD,US dollar,CL,Chile,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:USD:CL:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,-5.285,1.71,-1.325,-1.228,4.037,-2.842,4.377,1.889,-0.208,3.887,5.634,15.964,16.321,17.604,12.127,6.111,7.373,6.262,4.484,3.314,4.694,2.737,4.06,1.168,3.55,6.017,11.217,13.016,7.916,7.304,4.618,9.707,18.209,24.197,16.193,12.572,-2.001,-6.593,5.738,1.787,15.952,18.912,18.17,29.013,29.107,27.182,19.408,14.61,6.274,6.964,13.199,10.381,14.001,11.968,-6.778,-6.354,-8.425,-5.228,10.596,12.527,16.197,13.579,8.394,7.027,1.252,-0.168,-0.313,-1.259,1.683,7.17,9.85,12.109,14.159,7.227,7.345,6.542,8.132,10.48,9.306,12.358,10.051,7.043,3.064,0.563,1.775,10.063,16.957,22.007,18.685,10.385,7.438,2.801
Q,Quarterly,USD,US dollar,CL,Chile,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),USD,US dollar,,6,Millions,0,Zero,,,,,Q:USD:CL:N:A:I:B:USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20748.35,20115.35,20924.35,20292.35,20603.35,21039.35,20439.48,21181.48,20994.48,20997.48,21236,26958.74,29348.89,29443.5,30106.48,30391.48,31285.93,31759.93,32139.2,31745.2,32322.7,33248.7,33018.99,32934.99,32945.18,34695.18,35274.18,37021.18,37239.69,37441.69,37850.64,38730.64,40854.59,44259.59,47009.27,44947.27,45934.79,43320.79,43856.42,47526.42,46758.62,50298.62,52220.18,56441.18,60620.53,65174.41,66655.711,67392.331,69484.887,69211.794,71244.856,76229.705,76628.336,78897.77,79781.18,71023.76,73602.822,74106.984,77538.837,80362.62,82567.451,85756.981,87706.5,87076.932,88348.037,86897.338,87626.24,86730.059,87142.18,88601.875,94141.553,95638.228,98078.059,101158.561,101097.075,103136.773,104975.815,109889.799,112080.795,112735.164,117935.078,120919.921,119960.925,116175.227,118597.437,123064.061,132030.958,135872.727,144734.063,146096.294,145924.177,146160.645,148937.802
Q,Quarterly,USD,US dollar,CN,China,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:USD:CN:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18.657,-18.817,-15.698,-18.443,-18.77,18.804,-2.845,-2.607,-5.5,-4.536,20.052,-25.234,1.398,-28.916,-31.856,4.163,-10.041,-19.379,-5.591,7.491,-1.33,30.856,27.48,27.968,11.097,14.121,4.5,-6.824,14.887,28.108,24.147,32.901,72.594,69.767,67.199,32.291,-14.511,-31.364,-24.722,5.702,32.155,36.23,33.232,27.436,16.221,25.581,29.418,21.77,21.702,17.453,19.041,28.144,39.797,36.904,29.011,20.609,18.288,17.078,13.504,6.578,-5.174,-5.058,-10.688,-17.016,-23.165,-25.092,-18.485,-8.694,2.213,5.038,4.762,7.214,6.56,2.228,-1.908,-7.151,-8.688,-5.744,-2.551,3.023,5.982,10.193,11.124,3.566,7.728,4.729,5.653,8.728,3.906,-1.769,-9.488,-17.206,-19.484
Q,Quarterly,USD,US dollar,CN,China,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),USD,US dollar,,6,Millions,0,Zero,,,,,Q:USD:CN:N:A:I:B:USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16878,14750,14275,13881,13711,17525,13870,13545,12977,16756,16677,10139,13226,11972,11422.8,10666.8,13608.8,11039.8,12334.8,13035.8,14015.8,15076.8,16310.8,17278.8,15476.8,17051.8,16995.8,16076.8,17726.8,21844.8,21099.8,21368.3,30598.3,37089.8,35283,28308,26195,25492,26600,29925.4,287338.487,288169.472,294044.345,316412.571,333853.847,361886.145,380545.092,385296.955,406898.793,425057.227,453018.567,493748.263,568018.483,581540.302,584028.329,599634.596,675895.597,685353.426,667313.642,638005.553,640473.816,650229.354,595576.346,529447.985,492175.655,487139.855,485553.996,483576.549,503162.333,511778.986,508751.544,505823.074,523101.843,510430.499,486898.145,469653.653,477659.777,481114.548,474482.092,483851.173,506160.662,530078.713,527187.213,501033.97,545273.633,555144.495,556985.593,544760.818,566578.104,545328.106,503899.088,450817.301,455966.791
Q,Quarterly,USD,US dollar,ID,Indonesia,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:USD:ID:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.315,-22.932,-17.838,-21.435,-23.071,-24.944,-24.386,-17.06,-19.913,-17.959,-17.389,-20.769,-20.892,-20.858,-21.88,-15.777,12.106,15.77,16.193,16.32,-6.706,3.79,9.814,33.519,58.468,43.75,38.603,12.713,10.248,5.583,8.09,13.155,16.272,37.538,39.02,31.884,39.681,23.507,31.465,42.69,27.374,23.167,20.946,16.738,7.682,26.563,26.157,28.961,34.98,31.439,28.011,28.954,21.363,17.398,18.154,17.186,21.798,15.248,16.705,12.881,13.588,14.311,8.438,8.151,2.919,-0.032,0.833,0.667,3.107,6.62,10.846,12.411,9.927,9.333,6.876,8.546,6.07,4.066,6.371,4.019,8.229,16.734,12.304,8.543,9.23,0.892,3.531,4.777,2.221,4.24,3.44,1.453,0.974
Q,Quarterly,USD,US dollar,ID,Indonesia,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),USD,US dollar,,6,Millions,0,Zero,,,,,Q:USD:ID:N:A:I:B:USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18759.074,18084,17061,15554,14867,13983,13290,12904,11913,11478,10985,10225,9585,9239,8728,8805,9589,9545,9050,9091,9386,10393,10331,12589,14745,14812,14327,14230,16256,15639,15486,16118,18920,21533,21552,21300,26481,26646,28388,30393,33730,32823,34338.428,51641.051,52464.099,61024.831,64816.767,69835.942,76459.746,85993.881,87166.886,93035.43,94536.378,101709.976,102091.907,109001.862,114180.181,116995.304,121161.783,123726.423,129511.236,132745.874,130922.727,143526.789,142994.237,140637.16,139418.192,142520.523,146749.27,150640.827,155890.218,160005.68,160385.045,165124.275,165349.169,172932.219,169507.165,169263.65,174354.995,176332.149,182860.905,198359.498,195574.114,191789.699,197619.391,197670.221,200516.367,200463.924,200724.683,206434.083,208151.095,204468.61,204303.552
Q,Quarterly,USD,US dollar,IN,India,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:USD:IN:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.843,-13.901,-6.832,-10.265,-3.877,-7.237,-16.723,-17.349,-17.106,-17.81,-10.978,-6.798,-6.714,0.434,3.849,2.761,19.186,29.078,23.417,34.844,36.628,26.489,36.744,34.451,43.879,63.031,52.64,56.613,46.463,43.735,47.698,53.751,51.147,39.272,32.565,21.366,11.22,0.863,4.879,6.542,9.103,19.667,21.772,21.917,16.64,19.505,19.275,10.642,15.443,11.502,4.841,16.26,12.304,6.504,2.761,1.803,3.764,4.496,8.972,-1.187,-4.106,-2.567,-0.615,-1.763,1.197,-4.008,-7.933,-3.453,-6.38,-7.177,-0.711,1.072,1.265,3.556,0.753,-0.082,5.422,12.521,16.743,21.659,23.099,14.4,2.281,-4.722,-6.483,-2.422,6.296,7.916,6.932,4.722,0.957,-0.988,-7.666
Q,Quarterly,USD,US dollar,IN,India,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),USD,US dollar,,6,Millions,0,Zero,,,,,Q:USD:IN:N:A:I:B:USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9558.84,9584.84,10085.84,9536.84,9133.14,8837.84,8348.84,7898.84,7595.84,7287.84,7456.84,7361.84,7096.84,7330.84,7755.84,7623.84,9855.89,11025.89,11153.43,11904.93,13561.93,14043.93,15268.18,15990.7,19558.7,22953.2,23501.2,25306.2,28646.2,32991.7,34710.826,38930.517,43322.328,45739.155,45804.996,47136.852,48069.173,46261.69,48450.714,50510.533,52749.468,55782.421,59108.64,61636.107,61579.612,66599.134,70434.175,68195.415,72522.67,75620.488,75197.506,80726.285,81288.269,80527.221,77243.246,81955.719,84130.15,83930.534,83977.942,80785.669,80465.333,84443.07,86183.009,107381.484,110178.274,105937.818,103699.481,103760.215,103195.537,98378.602,103151.719,105441.541,105108.954,102469.571,104388.286,105357.249,110810.354,115302.394,121868.166,128176.577,136406.113,131905.654,124648.29,122123.924,127560.947,128708.981,132494.13,131789.861,135759.619,134150.472,133132.21,129873.605,125345.001
Q,Quarterly,USD,US dollar,KR,Korea,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:USD:KR:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.014,9.767,7.747,5.313,8.443,-4.644,1.431,20.402,19.361,21.855,25.993,5.477,-13.296,-14.529,-19.282,-10.098,-0.525,3.575,4.602,8.224,10.077,8.584,10.61,13.294,13.5,16.098,21.032,26.334,22.038,24.352,13.906,11.67,15.191,30.761,37.907,19.608,7.854,-6.637,-8.758,5.268,18.864,9.135,6.831,3.978,11.57,10.675,13.848,8.742,-0.662,-0.041,-3.516,-5.464,-0.516,0.964,1.628,11.152,10.648,9.033,12.142,10.231,2.274,1.042,-4.208,-7.878,-7.753,-5.837,-3.687,-1.722,0.281,-0.598,-0.493,1.45,2.003,7.507,9.115,6.865,1.286,2.944,1.185,4.179,10.162,3.623,2.338,2.517,7.29,11.817,14.809,16.207,16.14,15.592,13.761,9.567,4.228
Q,Quarterly,USD,US dollar,KR,Korea,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),USD,US dollar,,6,Millions,0,Zero,,,,,Q:USD:KR:N:A:I:B:USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29056.185,33661.163,32944.263,28333.755,31719.651,32312.328,33638.749,34155.582,37873.161,39386.945,42395.965,36096.443,32903.214,33732.026,34289.948,32503.443,33939.98,36229.07,37220.395,36446.674,53647.08,56489.053,59315.564,59252.083,60891.192,65591.322,71508.733,74863.437,74318.58,81563.93,81452.63,83600.03,85708.24,106778.68,112459.906,100151.326,92478.754,99733.774,102653.504,105427.554,109923.554,108843.994,109665.494,109646.544,122669.544,120490.494,125249.668,119567.668,116747.592,115474.985,115521.665,108069.954,116231.44,116589.689,117406.897,116869.72,124944.855,123500.01,127907.326,126288.201,125449.981,122505.273,120284.821,116787.191,116167.398,115796.249,116293.482,114832.165,116511.506,115121.373,115725.72,116139.865,118523.493,123428.927,125946.113,124114.018,120048.084,127063.026,127438.813,129300.463,132265.577,131684.615,130436.689,132601.325,141934.868,147273.169,149781.488,154088.098,164885.697,170280.259,170437.029,168874.04,171856.79
Q,Quarterly,USD,US dollar,MX,Mexico,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:USD:MX:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.116,-1.14,0.045,-1.686,7.109,4.415,3.895,0.55,-3.323,-1.772,-3.113,2.299,-10.648,-12.339,-15.079,-16.01,-5.094,-2.026,5.861,4.666,6.315,5.47,-1.934,0.2,-5.88,1.067,3.612,-3.241,0.502,-3.335,2.265,-4.527,6.812,4.994,8.062,18.367,4.707,1.299,-6.992,0.995,5.11,10.647,13.733,9.148,5.98,7.553,10.067,10.671,14.559,13.511,11.592,9.059,5.344,9.253,8.487,15.928,19.269,14.465,14.506,12.349,12.306,10.874,10.797,7.963,9.456,11.307,9.552,6.431,0.965,-0.636,4.288,4.473,9.142,8.665,3.453,6.435,4.729,6.936,9.223,7.291,11.804,11.25,8.172,6.972,3.086,2.768,3.749,6.864,4.234,3.357,2.719,0.078,2.826
Q,Quarterly,USD,US dollar,MX,Mexico,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),USD,US dollar,,6,Millions,0,Zero,,,,,Q:USD:MX:N:A:I:B:USD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90942.606,90006.896,91706.371,90750.242,96835.999,93429.345,94719.175,91273.082,93630.203,91786.211,91782.85,93678.904,83975.098,80763.374,78236.51,84738.631,85815.561,85201.384,89179.408,88716.542,91726.637,90358.227,87954.759,108624.348,105058.878,111146.9,110893.817,105794.596,106148.325,107982.238,113978.187,101005.018,113479.24,113452.09,123250.4,120588.782,119740.95,115838.99,115544.03,121788.785,125867.231,128465.054,131710.973,133287.48,133745.35,138225.6,145033.37,147514.17,153202.735,156209.074,161127.679,160156.243,160685.077,170655.32,174929.604,185841.138,191824.904,195517.987,200332.011,209187.112,215841.946,216883.865,222069.404,225617.165,236013.825,241509.375,243386.318,240272.398,238412.886,240097.11,253958.002,250913.198,260121.308,260813.041,262631.74,268639.598,274035.382,280555.075,288553.506,288296.253,306456.297,312192.273,312211.263,308395.045,315908.816,320829.378,323913.03,329558.119,329281.253,331594.14,332709.184,329804.525,338578.696
Q,Quarterly,USD,US dollar,MY,Malaysia,N,"Non-banks, total",A,All sectors,I,Cross-border & Local in FCY,B,Credit (loans & debt securities),771,"Year-on-year changes, in per cent",,0,Units,2,Two,,,,,Q:USD:MY:N:A:I:B:771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.973,3.326,3.041,6.787,5.532,11.231,14.747,11.237,18.595,26.957,20.587,28.415,19.12,4.255,-1.498,-9.727,-8.659,-9.868,0.77,6.8,7.868,13.856,10.33,6.81,11.438,7.586,5.865,6.886,0.053,-3.582,-6.701,-2.742,8.777,16.812,14.607,3.544,-6.725,-16.556,2.056,6.728,9.66,23.258,5.67,7.68,10.729,7.522,8.382,1.469,2.207,8.918,4.497,14.37,7.32,11.421,15.334,14.821,15.035,5.411,-2.421,-4.815,10.53,8.836,11.231,11.719,-2.455,0.71,3.732,7.712,6.874,4.946,5.655,1.12,7.599,4.059,4.709,6.597,-0.087,2.504,-4.862,-7.132,-10.074,-0.284,11.191,8.282,8.643,11.586,6.439,11.198,12.403,-8.773,-7.889,-11.935,-11.644
